key_word,genres
"James Bond has left active service. His peace is short-lived when Felix Leiter, an old friend from the CIA, turns up asking for help, leading Bond onto the trail of a mysterious villain armed with dangerous new technology.",action
The story behind Detective James Gordon's rise to prominence in Gotham City in the years before Batman's arrival.,action
A bored married couple is surprised to learn that they are both assassins hired by competing agencies to kill each other.,action
A grieving father enacts his long-awaited revenge against a ruthless gang on Christmas Eve.,action
Plot under wraps,action
"John Wick is on the run after killing a member of the international assassins' guild, and with a $14 million price tag on his head, he is the target of hit men and women everywhere.",action
"The Naval Criminal Investigation Service's Office of Special Projects takes on the undercover work and the hard to crack cases in LA. Key agents are G. Callen and Sam Hanna, streets kids risen through the ranks.",action
"In Hell, imp Blitzø runs an assassin business targeting the world of the living, using a spell book borrowed from a prince of Hell. With employees Moxxie, Millie, and Loona, they attempt to survive each other while keeping business afloat.",action
Special agent Orson Fortune and his team of operatives recruit one of Hollywood's biggest movie stars to help them on an undercover mission when the sale of a deadly new weapons technology threatens to disrupt the world order.,action
"After awakening from a four-year coma, a former assassin wreaks vengeance on the team of assassins who betrayed her.",action
"After being bitten by a genetically-modified spider, a shy teenager gains spider-like abilities that he uses to fight injustice as a masked superhero and face a vengeful enemy.",action
"A retired CIA agent is hunted by both the agency he once worked for and his own nightmares, when an unknown man suddenly visits him after nearly three decades.",action
A blade runner must pursue and terminate four replicants who stole a ship in space and have returned to Earth to find their creator.,action
"Jack Hall, paleoclimatologist, must make a daring trek from Washington, D.C. to New York City to reach his son, trapped in the cross-hairs of a sudden international storm which plunges the planet into a new Ice Age.",action
Moviestar Nick Cage is channeling his iconic characters as he's caught between a superfan and a CIA agent.,action
"When Ashley and her young daughter Sarah get caught up in a criminal enterprise that puts their lives at risk, she turns to estranged father Matt, currently living the life of a retired beach bum in the Cayman Islands.",action
A bride's wedding night takes a sinister turn when her eccentric new in-laws force her to take part in a terrifying game.,action
Jedi Knights lead the Grand Army of the Republic against the droid army of the Separatists.,action
"A grizzled tank commander makes tough decisions as he and his crew fight their way across Germany in April, 1945.",action
"When an old enemy, the Cylons, resurface and obliterate the 12 colonies, the crew of the aged Galactica protect a small civilian fleet - the last of humanity - as they journey toward the fabled 13th colony, Earth.",action
"A fearless, globe-trotting, terrorist-battling secret agent has his life turned upside down when he discovers his wife might be having an affair with a used-car salesman while terrorists smuggle nuclear war heads into the United States.",action
"A spy organisation recruits a promising street kid into the agency's training program, while a global threat emerges from a twisted tech genius.",action
